,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
2754,72972,4,0,"*Hugo, following these directions, concluded a successful search. ""Right,"" he said. ""Ladder, long, wooden, for purposes of climbing, one. Correct*","*""What ho,"" said Hugo, pausing beside her. His manner was genial and unconcerned. He had not met her since that*",629,2136,2500,1
2755,72972,5,0,"*""Entirely,"" said Mr. Carmody. He shuddered slightly. ""I have been thinking the matter over very carefully, and I feel that*","*""Ouch!"" said Hugo, coming out of his trance. ""What about John?"" Hugo massaged his arm tenderly. The look of a*",2590,3960,2500,0
2756,72972,6,0,*You can't go by what he says or the way he looks. You have to keep an eye out for*,"*""You've got to prove it to me."" ""What makes you say I'm not human?"" ""Well, look in the glass and*",1630,3933,2500,0
2757,72972,7,0,*I think it's wonderful the way you've stuck it out. Simply wonderful. It's Character that does it. That's what it*,"*Hugo eyed his cousin narrowly. He was marshalling the facts and drawing conclusions. ""John,"" he said, ""this can mean but*",2958,5214,2500,0
2758,72972,8,0,"*""He returned the day before yesterday, miss, and was immediately bitten on the nose by a mosquito."" ""Thank God!"" said*","*The whole spectacle was so utterly revolting that Pat turned to the door. ""I'll be going along, Father,"" she said.*",1269,2347,2500,1
2759,72972,9,0,"*""But just a moment,"" insisted Hugo. ""Will you...."" At this point he stopped in mid-sentence and began to walk quickly*","*""It seems to me,"" pointed out Mr. Twist, eyeing his business partner in rather an unpleasant manner with his beady*",7212,8991,2500,1
2760,72972,10,0,"*True, 'e did not attempt anything in the nature of actual physical attack, being prevented no doubt by the fact*",*A fine trick to play on a business partner! Slipping stuff into my highball that laid me out cold. Is*,3502,4748,2500,1
2761,72972,11,0,*Ronald Overbury Fish was a pink-faced young man of small stature and extraordinary solemnity. He had been at school with*,"*But there was no means of avoiding the ordeal. He backed her out into mid-stream, hoping for the best. Providence*",5600,6778,2500,0
2762,72972,12,0,"*""Hugo'll be late for his own funeral--if he ever gets to it. He said eleven-fifteen and it's twenty-five to twelve.*",*I loved you as a kid in short skirts and a blue jersey. I loved you when you came back*,880,1886,2500,0
2763,72972,13,0,"*""That man,"" said John, indicating Mr. Baermann, ""looks like a Jewish black beetle."" Pat was relieved. If by this remark*",*It isn't so much his dancing on my feet that I mind--it's the way he jumps on and off that*,299,1749,2500,0
2764,72972,14,0,"*asked Dolly, interested. Mr. Twist, who had been raising the glass to his lips, lowered it again. He disapproved of*","*He was not a fisherman himself, but he knew all about fishermen. They became, he was aware, when engaged on*",3367,5206,2500,1
2765,72972,15,0,"*Nothing we could have done would have headed him off that, would it? And he'd noticed Chimp had a cut*","*Although he had spent a lifetime outside the law, Chimp Twist was essentially a man of peace and accustomed to*",2248,4207,2500,1
2766,72972,16,0,"*Mr. Molloy wandered to the window and looked hopelessly out over the garden. ""Think what Dolly will say when I*","*In stories girls drew their breath in sharply and said ""Oh, why must you spoil everything like this?"" He decided*",5881,8240,2500,0
2767,72972,17,0,"*""Yes. Do you by any chance know a man named Twist?"" ""Twist?"" said Mr. Molloy, still speaking with difficulty. He*","*""He won't get round _me_ that way, miss."" ""Are you sure?"" ""Quite sure, miss. If there's one thing you get*",7206,9504,2500,0
2768,72972,18,0,"*The fanatic rabbit-gleam died out of his eyes. ""Very good, sir."" ""I should hurry. His tongue was hanging out when*","*""Will he be gone long, do you think, sir?"" Soapy could answer that one. ""Yes,"" he said. ""He won't be*",7237,9179,2500,1
2769,72972,19,0,"*Dolly laughed bitterly. ""Where do you get the idea it's going to be hard work? Everybody'll be out of the*",*That's the sinister part of it. That's what makes me so sure the thing was an organized outbreak and all*,8125,9731,2500,1
2770,72972,20,0,"*It was about that...."" ""I have never been so upset by anything in my life,"" said Mr. Molloy. ""By pure*","*See?"" ""Honey,"" said Mr. Molloy devoutly, ""I always said you were the brains of the firm, and I always will*",533,2215,2500,1
2771,72972,21,0,"*Well, then, what's the idea? I sneak in and swipe the stuff. Then what?"" ""You salt it away."" ""At Healthward*","*""I'm talking sense all right. Sixty per cent. or I don't come in. You wouldn't have asked me to come*",4674,6094,2500,0
2772,72972,22,0,"*inquired Mr. Molloy, and it seemed to John that he spoke coldly. ""So's to see nobody comes along, of course.""*","*He wanted a drink, and he wanted it quick. Mr. Flannery, pressing a hand to his wounded eye, continued with*",553,2963,2500,0
2773,72972,23,0,"*Bywater affably. ""Thank you, I will go to the post office,"" said Pat. Her manner suggested that you got a*","*""I was merely telling our good friend and host here that the best investment under the broad blue canopy of*",7914,9860,2500,1
2774,72972,24,0,"*""Then I'll be leaving you,"" said Mr. Flannery. ""If you require anything, press the bell. Nobody'll take any notice of*","*""A headache like yours? Where do you get that stuff? My headache's a darned sight worse than your headache."" ""It*",5663,7953,2500,1
2775,72972,25,0,"*An egg-shaped bump stood out on the Sergeant-Major's forehead like a rocky promontory, and already he was exhibiting one of*","*""Good!"" said John. ""Write out a cheque and make it payable to Colonel Wyvern."" ""Colonel Wyvern?"" ""I am passing the*",2563,4502,2500,1
2776,72972,26,0,*Bywater. The Dolly whom Colonel Wyvern beheld was a beautiful woman with just that hint of diablerie in her bearing*,"*Mr. Carmody swallowed unhappily. He knew it was no use asking what these mysterious implements were, for his nephew would*",1498,2988,2500,1
2777,72972,27,0,"*""No, he cannot get out. And, if he did, you wouldn't have nothing to fear, not with me around."" ""I'm*","*and, emerging from the shrubbery, he surveyed them ruefully. ""Oo-er!"" he said. Oddly enough, relief rather than annoyance seemed to*",3585,5323,2500,0
2778,72972,28,0,"*He sighed. ""Your cuppertea's got cold,"" he said moodily. ""I don't want any tea."" ""Then I'll be leaving you,"" said*","*""Yes, sir,"" proceeded Mr. Molloy, ""I feel bad. All the way over here on a bicycle, Chimpie, that's where I've*",2228,4032,2500,1
2779,72972,29,0,"*The vicar, he knew, was to open the proceedings with a short address: the choir would sing old English glees:*","*What impressed itself on Hugo as curious was the fact that on the gravel outside the dining-room window, feet at*",8124,9865,2500,1
2780,72972,30,0,"*The last time I was here, a year ago, they had another band, a much better one. I think this*","*But there was no means of avoiding the ordeal. He backed her out into mid-stream, hoping for the best. Providence*",2401,3895,2500,1
2781,72972,31,0,*Up till now he had been the cheery clubman meeting an old friend in the smoking room and drawing him*,*Tugging had no effect on them. There seemed to John only one course to pursue. He shouted. It was an*,637,2314,2500,1
2782,72972,32,0,"*He says he will give me a half share if I put up five hundred quid."" ""Then you won't get*","*No, sir, don't mean maybe. Yes, sir, that's my baby now. And, by the way, by the way...."" ""Blast you!""*",350,2015,2500,1
2783,72972,33,0,*their walls fall down and you have to build them up; their lanes develop holes and you have to restore*,"*You'll never regret it."" And, having delivered himself of this advice with a fatherly kindliness which sent his host's temperature*",6770,7913,2500,0
2784,72972,34,0,"*Here was something to get worried about. What, he asked himself, must Pat be thinking? He had promised to call*","*""And you can't do a thing,"" said Chimp. ""No, sir,"" agreed Mr. Molloy, ""not a thing, not unless you want*",6843,8646,2500,0
2785,72972,35,0,"*It's one of those stately homes of England you read about."" Mrs. Molloy mused. The soft smile on her face*","*Mr. Bywater stopped himself in the nick of time from saying ""Quite,"" which would have been a deviation from his*",7612,9099,2500,0
2786,72972,36,0,"*Mr. Carmody would have writhed in irritation, had not prudence reminded him that he was thirty feet too high in*","*The sense of being all alone in a bleak world left her. ""Nothing in particular,"" she said. ""Just looking at*",4963,6636,2500,1
2787,72972,37,0,"*""You see ..."" said John. ""Are there any letters for me?"" asked Pat. ""No, no letters,"" said the night porter;*","*Mr. Molloy, though conceding that this was the right spirit, was obliged to discourage his wife's pretty enthusiasm. ""Where could*",3282,5214,2500,1
2788,72972,38,0,"*After all, whatever the cost in petrol, oil, and depreciation of tires, it was for a good object. More working*","*They had reached the gate of the little drive that led to her house, and she turned sharply. ""Eh?"" ""Good-bye.""*",3210,5001,2500,0
2789,72972,39,0,"*Chimp?"" ""Sure. We don't want Chimp around, do we, with that sixty-five--thirty-five stuff of his? I just slipped a couple*","*""Lovely day, sir."" ""Beautiful,"" said Soapy. He gazed bulgily at this inconvenient old fossil. Once more, shadows had fallen about*",1452,2640,2500,0
2790,72972,40,0,"*He kept foozling his lines and saying 'Oh, sorry!' and going back and repeating them. You can't get the best*",*Chimp could have done the same. With an intense bitterness he was regretting that he had ever allowed Mr. Molloy*,4684,5973,2500,0
2791,72972,41,0,"*Pave the way."" ""Listen,"" said John, finding speech. ""If you dare to come within twenty miles of us...."" ""It would*","*""Hugo'll be late for his own funeral--if he ever gets to it. He said eleven-fifteen and it's twenty-five to twelve.*",972,2308,2500,1
2792,72972,42,0,"*At this point the Colonel very injudiciously aimed a kick at Emily. It was not much of a kick, and*","*I am, sir, Yrs. etc., MODERATION IN ALL THINGS. SHOULD THE CHAPERONE BE RESTORED? TO THE EDITOR _Daily Express._ SIR:*",388,2652,2500,0
2793,72972,43,0,"*""Well, don't,"" said Mrs. Evans. Out in the garden, hidden from the gaze of any who might espy him and*","*What, he asked himself, must Pat be thinking? He had promised to call for her in the Widgeon Seven at*",7890,9787,2500,0
2794,72972,44,0,*They annoyed good men to the extent of only half finishing their breakfasts. What Mrs. Evans's mother would have said*,"*Rosa sprang about three feet. A sharp squeal escaped her and she dropped the tray. After which, she stood with*",2805,3891,2500,1
2795,72972,45,0,"*""I've just put it away, sir. Mr. Carmody has given me the day off to attend the wedding of the*","*""You did, did you?"" said John. ""Open this door at once, damn you!"" The Sergeant-Major shook his head. ""Language!"" he*",5850,8172,2500,1
2796,72972,46,0,"*So all we've got to do now is get it off him."" ""That's all?"" ""That's all."" ""And how,"" inquired Chimp,*","*Properly looked at, in short, Rosa's outburst had been a compliment, and Sergeant-Major Flannery, now definitely mollified, decided to forgive*",4722,7123,2500,0
2797,72972,47,0,"*He stared out hopelessly on a bleak world. Outside the boathouse the sun was still shining, but not for Soapy.*",*Not that I agree altogether with these old sayings. I know that when I and Mrs. Bolt was married it*,7737,9670,2500,0
2798,72972,48,0,*He need have no such apprehension. It was not righteous disapproval that was holding Mr. Carmody dumb. It has been*,*The effect of the breaking of the rung was to make him execute this movement at about fifteen times the*,824,2566,2500,1
2799,72972,49,0,"*""I've known Johnnie fourteen years,"" said Pat in a small voice. ""Quite long enough,"" grunted Colonel Wyvern. Pat walked on*","*""No, I'm not. I'm suggesting I ought to have more."" ""What!"" ""Sixty-forty's my terms."" A feverish cry rang through the*",2877,4609,2500,1
2800,72972,50,0,"*""John!"" he cried, bounding from his chair. Then, chilling his enthusiasm, came the thought that there might be no occasion*","*Mr. Carmody blinked, still dazed. ""Pike?"" ""In the moat. Have you caught the big one yet?"" ""Not yet."" ""I'll come*",7155,9496,2500,0
2801,72972,51,0,"*asked Dolly, interested. Mr. Twist, who had been raising the glass to his lips, lowered it again. He disapproved of*","*Æsthetically considered, wearing as he did a pink shirt and a slouch hat which should long ago have been given*",6975,8770,2500,1
2802,72972,52,0,"*It stood out on the gravel, simply waiting for someone to spring to its wheel and be off. So far,*","*""He says he did not ask for any drink. But he came ashore and had it. If you're looking for*",1867,4356,2500,1
2803,72972,53,0,*John was finding in his work these days a good deal of consolation. There is probably no better corrective of*,"*""Not one. That's the sinister part of it. That's what makes me so sure the thing was an organized outbreak*",500,1723,2500,1
2804,72972,54,0,"*Chimp Twist was looking like a monkey that has bitten into a bad nut, and Soapy Molloy, like an American*","*""Your car."" ""What!"" ""Certainly."" ""But that girl went off in it."" ""She sent it back."" So overwhelming was the joy*",3775,5358,2500,0
2805,72972,55,0,"*said Pat frigidly. ""I'm staying at the Hall."" ""Yes?"" ""What a wonderful old place it is."" ""Yes."" ""All those pictures*","*asked Ronnie Fish, anchoring self and cigarette holder at Mr. Carmody's side. Mr. Molloy smiled genially. ""No argument, brother,"" he*",960,2976,2500,0
2806,72972,56,0,"*""That man you were telling me about,"" said Mr. Carmody. ""That friend of yours who you said would help us.""*","*It was rare for Colonel Wyvern to be the heavy father, but there are times when heaviness in a father*",764,3243,2500,1
2807,72972,57,0,"*Dolly threw up her hands despairingly. ""Oh, give it him,"" she said. ""He won't be happy if you don't. If*","*I'll be buzzing along."" Hugo rose and wandered somnambulistically to the table. ""What are you doing?"" ""Working."" ""Working?"" ""Yes, working.""*",317,1943,2500,1
2808,72972,58,0,"*If you want to get him good and sore, all you've got to do is claim it. He won't dare*","*I've got to tell her about all this business going bloo-ey, haven't I? I've got to break it to her*",7097,8343,2500,1
2809,72972,59,0,"*Nice people, a distinctly lovable head waiter, and as attractive a lot of musicians as he remembered ever to have*",*she said. The music stopped. The floor emptied. Mr. Molloy and his daughter returned to the table. Hugo remained up*,2103,3841,2500,1
2810,72972,60,0,"*It is simply that they do not know. ""I'm afraid that wouldn't quite do, sir,"" he said with a faint,*","*I am a salaried assistant at Doctor Twist's health-establishment, detailed to look after the patients and keep them away from*",4027,6420,2500,0
2811,72972,61,0,"*Where do you get that stuff? My headache's a darned sight worse than your headache."" ""It couldn't be, Chimpie."" ""If*","*To-day, however, though the moustache was present in all its pristine glory, the conversation was lacking. Usually it was his*",4205,5481,2500,0
2812,72972,62,0,"*""Oh!"" cried Dolly. A head and shoulders had shot suddenly out of the study window--the head and shoulders of Doctor*",*Mr. Molloy's first act was to go to the stable yard in order to ascertain with his own eyes that*,7849,9847,2500,1
2813,72972,63,0,"*Shy little scents were abroad which did not trust themselves out in the daytime, and you needed stillness like this*","*""Must have been."" Pat sat up and leaned forward. ""That would have excited Father,"" she said. ""I know he's dying*",767,2200,2500,0
2814,72972,64,0,"*""A lot of words fluttered out of him, but they didn't explain anything to me. Do you mean to say*",*A wanderer through the stable yard at about the hour of ten would have perceived a light in an upper*,926,2851,2500,1
2815,72972,65,0,"*Did I or did I not say to you, Mr. Twist, did I or did I not repeatedly say that*","*All he could feel was that dull, aching sensation which comes to most of us when we sit down to*",5315,7237,2500,1
2816,72972,66,0,*John did not reply. He was incapable of speech. That swift moment of contact had had the effect of clarifying*,"*What a good influence I've been in your life, haven't I? Oh, dear! It's funny to think of you and*",3824,5741,2500,1
2817,72972,67,0,"*""You know my uncle?"" ""What about him?"" ""He's loopy."" ""What?"" ""Gone clean off his castors. I found him at seven*","*I say, have you heard about my Uncle Lester's brain coming unstuck? Absolutely. He's quite _non compos_. Mad as a*",8242,9355,2500,0
2818,72972,68,0,*Terribly trying. Very upsetting. A great ordeal. I think it's wonderful the way you've stuck it out. Simply wonderful. It's*,"*""Turkish this side, Virginian that,"" said Hugo. The rhododendron bush quivered once more from the passage of a heavy body:*",6509,8338,2500,1
2819,72972,69,0,"*Never a dull moment from start to finish, and all clean, wholesome fun, mark you, without a taint of vulgarity*","*""Madame is a member?"" ""A table, please. A nice, large one. I like plenty of room. And when Mr. Carmody*",1486,3839,2500,0
2820,72972,70,0,*I'll tell you what. We'll do the thing in style. The Return by Water. You can take me out into*,"*""Did you see, or observe or hear anything of this business?"" asked the policeman. Constable Mould was one of the*",6647,9014,2500,1
2821,72972,71,0,"*""Was what me?"" ""That."" ""Which?"" Hugo approached the matter from another angle. ""Did you see anyone?"" ""When?"" ""Just now. I*","*said John hollowly. ""Not that I remember. I brought your name into the talk, and we had a few words*",6974,9067,2500,0
2822,72972,72,0,"*""Well, kindly understand that I don't want you to hold any communication whatsoever with that young man or his cousin*","*""Have you got any knock-out drops?"" ""Sure we've got knock-out drops. Soapy never travels without them."" ""The madam always packs*",7210,8670,2500,0
2823,72972,73,0,"*There was a pause. ""Is that so?"" said Mr. Molloy in a thin voice. Strictly speaking, it was not. Before*","*Mr. Molloy was still groping in outer darkness, but he persevered. ""Oo,"" he said, ""worth? Call it a million.... Two*",5578,6810,2500,1
2824,72972,74,0,"*I brought your name into the talk, and we had a few words about you, but I don't recollect her*",*They walked out together and proceeded to make a slow circle of the house. And gradually the magic of the*,6014,8490,2500,0
2825,72972,75,0,"*""They're in the Left Luggage place at the station in Worcester,"" said Mr. Molloy. He spoke almost cheerfully, for it*",*A similar emotion was plainly animating Mr. Molloy. To have been shut up in a room with a man capable*,5244,6690,2500,1
2826,72972,76,0,"*Sunshine fell on the Carmody Arms, the Village Hall, the Plough and Chickens, the Bunch of Grapes, the Waggoner's Rest*","*The Universal Fuel of the Future."" ""Absolutely,"" said Ronnie Fish. ""What did Gladstone say in '88? You can fuel some*",7365,9344,2500,1
2827,72972,77,0,"*And, having seen clearly, he drew back, his lips trembling with half-spoken words of the regrettable kind which a man*","*""What's to keep me from telling him the burglary was a put-up job?"" Mr. Carmody smiled tranquilly. ""Your good sense,*",7016,8180,2500,0
2828,72972,78,0,"*""Oh, cut it out! Sure, he'll wake up."" ""But will it be in this world?"" ""You drink that up, you*","*""Save it till later. I'm in a hurry."" Soapy Molloy replaced the receiver, and came out of the telephone cupboard*",1972,3153,2500,0
2829,72972,79,0,"*""You didn't,"" he quavered, ""come in the Dex-Mayo?"" A thought to shake the sturdiest man. It was twenty miles from*","*""John,"" said Hugo, ""there is more in this than meets the eye. You can't deceive me. You are going to*",6244,8739,2500,1
2830,72972,80,0,"*""Was that you, Ronnie?"" ""Was what me?"" ""That."" ""Which?"" Hugo approached the matter from another angle. ""Did you see anyone?""*","*""I think I've fixed you up pretty well, but perhaps you had better see the doctor to-morrow."" ""Doc. Twist?"" ""No,*",8147,9487,2500,1
2831,72972,81,0,"*Mr. Bywater, startled by this infringement of copyright, dropped the cough lozenge and Emily snapped it up. Pat, still distraite,*","*""All right,"" said John. He went out, and Mr. Carmody experienced a little relief at the thought that he had*",838,2440,2500,1
2832,72972,82,0,"*""He's talking sense. Oil's the stuff. Dig some of the savings out of the old sock, my dear Carmody, and*","*To most people--and Mr. Carmody was one of them--$700,000 is quite a nice little sum. Mr. Molloy, if he saw*",4962,6854,2500,0
2833,72972,83,0,"*""Well, Johnnie. How nice to see you again. You're looking very brown and rural. Where's Hugo?"" It takes two to*",*Her eyes seemed to have frozen over. They were cold and hard. Taken in conjunction with the fact that her*,7361,9647,2500,1
2834,72972,84,0,"*I think I shall be able to rely on you for sympathetic silence, Mr. Molloy."" ""Yeah?"" ""I think so."" And*","*He went to the telephone, and a silver voice came to him over the wire. ""Is this the Hall? I*",7423,9738,2500,1
2835,72972,85,0,"*The picture she had conjured up was not a flattering one; and, as for this ""Poor Old Johnnie!"" stuff, it*",*John had little ability as a word painter. He could not on the spur of the moment give anything in*,4352,5873,2500,1
2836,72972,86,0,"*""Well, Johnnie. How nice to see you again. You're looking very brown and rural. Where's Hugo?"" It takes two to*","*You don't mind?"" ""Of course not. Though it would have been cosier, just we three."" ""Quite true. But never forget*",4853,6615,2500,1
2837,72972,87,0,*It was all fixed that Chimpie here should swipe them and then I was to give the old man a*,"*Where he is now, Mr. Twist, 'oo can say? Murdering the patients as like as not or...."" He broke off.*",6511,8068,2500,1
2838,72972,88,0,"*""Yes, sir,"" said Mr. Molloy, ""I'll tell you what I mean. It's about time you got hep to the fact*","*""And when I came to, as the expression is, the Case had gone. Where he is now, Mr. Twist, 'oo*",7448,9064,2500,0
2839,72972,89,0,"*Mr. Twist wished to know if, in the circumstances and after what had occurred, Mr. Molloy expected him to kiss*","*She usually referred to the proprietor of Healthward Ho by means of a pronoun with a capital letter, disapproving, though*",4291,6569,2500,0
2840,72972,90,0,"*said Colonel Wyvern. ""But I sold him one of the three-and-sixpenny size of the Elixir,"" said Chas. Bywater, with quiet*","*He decided to go and have a chat with Mr. Molloy. On a morning like this, with all Nature smiling,*",1038,3380,2500,0
2841,72972,91,0,*The result was that when he walked in the picture gallery and thought how much solid cash he could get*,"*""Well, I'll tell you, honey. I'm not so darned sure that I sort of kind of like bringing Chimp into*",4807,6579,2500,0
2842,72972,92,0,"*Mr. Molloy uttered an odd, strangled sound like a far-away cat with a fishbone in its throat, and Chimp's waxed*","*If I'd of done as Sergeant-Major Flannery repeatedly told me and kep' that Case under lock and key, as the*",6603,8970,2500,0
2843,72972,93,0,"*Then, when he's gone, climb in and drive to Birmingham. Leave the car outside the station and take a train.*","*He pressed it down and was able to see clearly. And, having seen clearly, he drew back, his lips trembling*",7333,9720,2500,1
2844,72972,94,0,"*""Ladder, long, wooden, for purposes of climbing, one. Correct as per memo. Now what?"" ""Put it up."" ""Right."" ""And hold*","*""No. I'm not allowed to go to the Hall, and he seems too busy to come and see me."" ""It*",6489,8696,2500,1
2845,72972,95,0,"*Could these things be on such a day as this? ""You don't say so?"" ""Yes, Mr. John. I was awake*","*As it might be somebody sneezing."" ""Yes? Well?"" ""I was stottled."" ""Stottled? Oh, yes, I see. Well?"" ""I remained at*",3992,5940,2500,0
2846,72972,96,0,"*He may be all right or he may not. You say you can trust him, but it seems to me*","*To Mr. Carmody, conscious now of a devouring hunger, the spectacle of this bloated bird was the last straw. He*",6123,7819,2500,0
2847,72972,97,0,"*And he'd noticed Chimp had a cut finger, without my telling him, wouldn't he? All I've done is to make*","*""It's such a relief to feel that there's someone like you here, Mr. Flannery. I'm sure you are wonderful in*",164,1394,2500,0
2848,72972,98,0,"*""I'll have to get me some new frocks ... and hats ... and shoes ... and stockings ... and ...""*","*""Yes?"" said Pat frigidly. ""I'm staying at the Hall."" ""Yes?"" ""What a wonderful old place it is."" ""Yes."" ""All those*",816,3310,2500,0
2849,72972,99,0,"*Mr. Molloy, still speaking in that unfriendly voice, replied that that was precisely how he did feel. And there was*","*said Chimp. ""Will it!"" said Mr. Molloy. ""Wake me up in the night and ask me,"" said Chimp. ""Me, too,""*",829,2517,2500,1
2850,72972,100,0,"*""with these sort of nervous cases,"" he amended. ""Besides, the doctor says he's going to give the gentleman a little*","*He was still much perturbed. ""I wish I'd never gone into this thing,"" he said, with a sudden gush of*",6050,7963,2500,0
2851,72972,101,0,"*John drove the paddle forcefully into the water, and the Skirme, ceasing to chuckle, uttered two loud gurgles of protest*","*Remorse gripped John. He felt like a sentinel who, falling asleep at his post, has allowed the enemy to creep*",7416,8498,2500,0
2852,72972,102,0,"*""Stand still!"" growled Hugo. ""Stand still, you blighter dog."" ""Push,"" retorted Emily. ""Push, I tell you! Push, not pull. Don't*","*""Ah, Carmody,"" said Mr. Fish. He waved a kindly cigarette holder at his host. The latter regarded him with tense*",8582,9748,2500,1
2853,72972,103,0,"*""Did you see, or observe or hear anything of this business?"" asked the policeman. Constable Mould was one of the*","*""A most mysterious affair, Sturgis. The man apparently climbed in through this window, and no doubt escaped the same way.""*",271,1333,2500,0
2854,72972,104,0,"*With a violent effort he contrived to take in a stock of breath. ""I want the car, to go to*","*He was dimly conscious that strange things must have been happening to him, and that these things had ended by*",1873,2963,2500,0
2855,72972,105,0,"*""You're not going already, Mr. Flannery?"" ""Yes, ma'am."" ""But you haven't finished your breakfast."" ""I have quite finished my breakfast,*","*The coffee pot's broke, but the cup ain't broke and the plate ain't broke and the mustardan-pepperan-salt thing ain't broke.*",2898,4640,2500,1
2856,72972,106,0,"*Did you make satisfactory progress with the hutch, sir?"" ""Eh?"" ""The robert hutch, sir."" ""What?"" A look of concern came*","*""Fetch it out!"" he said. Bolt fetched it out, and Soapy, looking upon it, quailed again. ""Is that it?"" he*",571,1785,2500,0
2857,72972,107,0,"*""Yes, sir,"" said Mr. Molloy, ""that must grind you a good deal."" ""What must?"" It was not Mr. Carmody who*","*Pop's got a friend, another millionaire like himself, who would put this thing through just for the fun of it,*",1738,3746,2500,0
2858,72972,108,0,"*She also missed seeing Hugo. And, as for John, not seeing him was the heaviest blow of all. From the*","*""All those pictures and tapestries and things."" ""Yes."" ""Is this your father?"" ""Yes. This is Miss Molloy, Father. We met*",2166,3682,2500,1
2859,72972,109,0,"*""But you did then?"" ""Yes, Mr. John, for just a moment. And I was stottled."" ""Why? You mean he was*","*Filled though he was with the enthusiasm of the chase, he could not forget that his time to-day was ear-marked*",5915,7418,2500,0
2860,72972,0,0,"*Perhaps what prejudiced me against him was the fact of his having burgled the Hall the night before last."" More*","*""You ought to congratulate him, oughtn't you, and just say to me that you hope I'll be happy?"" ""I hope*",6629,9509,5000,1
2861,72972,1,0,"*Mr. Carmody was not present, having stated that he would prefer to leave the negotiations entirely to Mr. Molloy. Through*","*And if at intervals he allowed his eyes to stray to the photograph of Pat on the mantelpiece, that was*",2202,4739,5000,1
2862,72972,2,0,"*""How are the thoughts?"" asked Hugo. ""Still beautiful?"" Chimp said they were, and he spoke sincerely. He had contrived to*","*John forbore to ask further questions. This incoherent tale satisfied him that his cousin, if not delirious, was certainly on*",2353,5337,5000,0
2863,72972,3,0,"*""Who would take the things?"" ""You mean get them out of the house?"" ""Exactly. Somebody would have to take them.*","*Not there, I tell you. There. There."" Hugo, following these directions, concluded a successful search. ""Right,"" he said. ""Ladder, long,*",4373,7110,5000,0
2864,72972,4,0,"*""Yes,"" said Mr. Carmody, speaking, however, as if the acquaintanceship were not one to which he looked back with any*",*Mrs. Molloy's prediction that on the night of Rudge's annual dramatic and musical entertainment the Hall would be completely emptied*,1654,6351,5000,1
2865,72972,5,0,*Nothing but a single-minded desire to do down an innocent insurance company could have lent him the necessary courage. Mind*,"*Hugo massaged his arm tenderly. The look of a greyhound pursuing an electric hare died out of his eyes. ""Of*",91,3971,5000,0
2866,72972,6,0,"*My dear old thing, it's revolutionary. It marks an epoch. Do you know what I think has happened? You remember*","*""Yes, that is so."" ""Now, now, now,"" said Mr. Molloy, intervening. ""Let's not get personal. I can't figure this thing*",539,3763,5000,0
2867,72972,7,0,"*""Mr. Hugo took it, sir, an hour ago. He told me he was going over to see Mr. Carmody at*","*He was disappointed, but not surprised. All along he had felt that that Hot Spot business was merely a Utopian*",341,3497,5000,1
2868,72972,8,0,"*""I want to buy some stamps."" ""I can sell you stamps, miss,"" said Chas. Bywater affably. ""Thank you, I will*","*""A good friend of mine. You wouldn't know him."" Mr. Carmody scratched at the gravel with his toe, and for*",2367,7304,5000,1
2869,72972,9,0,"*He looked to his right, then to his left, then in front of him, and then, turning, behind him. It*","*""Oh, don't think I'm blaming you,"" Hugo assured her. ""If you don't want him, you don't. Nothing could be fairer*",3994,6619,5000,0
2870,72972,10,0,"*That was my car."" ""No, no, sir, that won't do. I saw her myself driving off in it some hours*","*Never a very inventive man, his bicycle ride had left him even less capable of inspiration than usual. He had*",2322,5749,5000,1
2871,72972,11,0,*If anybody had told him that Pat could possibly be prettier than the image of her which he had been*,"*""'Archly the maiden smiled, and with eyes overrunning with laughter said in a tremulous voice, ""Why don't you speak for*",1431,3979,5000,0
2872,72972,12,0,*Pat gave an imperceptible start. She was suddenly aware of a feeling which was remarkably like uneasiness. It lurked at*,"*Although his demeanour lacked the high tragedy which had made strong men quail in the presence of Pat Wyvern, this*",4621,8450,5000,0
2873,72972,13,0,"*""Almost human, that dog is."" Colonel Wyvern, whom he had addressed, did not seem to share his lively satisfaction. He*","*Oil's all right. You don't see John D. Rockefeller running round asking for hand-outs from his friends, do you? No,*",6446,9623,5000,1
2874,72972,14,0,"*""That's right."" ""But suppose he hasn't been able to?"" said Mr. Twist with a return of his old nervousness. ""Suppose*","*A look of concern came into Sturgis's face. His companion's manner was strange. ""Is anything the matter, sir?"" ""Eh?"" ""Shall*",4095,8917,5000,1
2875,72972,15,0,"*""Hello!"" The promptitude with which the summons of the bell had been answered brought a smile of approval to her*","*So deep was Soapy's preoccupation that for a moment the name conveyed nothing to him. ""Mr. Carmody's nephew, sir. Mr.*",5564,9971,5000,0
2876,72972,16,0,"*And I said to her ..."" ""Did she--er--ask after me?"" ""No."" ""No?"" said John hollowly. ""Not that I remember. I*","*The next moment he had very properly released her again, and he heard her laugh. ""Sorry,"" said Pat. ""I stumbled.""*",4553,8032,5000,1
2877,72972,17,0,*The moat proper was a narrow strip of water which encircled the Hall and had been placed there by the*,"*""How do you mean, only in a manner of speaking?"" ""Well, it was like this, Mr. John...."" ""Look here,"" said*",2362,5947,5000,1
